timestamp(ms),X,Y,Z,class
163873,-2.16,-1.26,-10.0,2
163885,-2.16,-1.26,-10.04,2
163897,-2.2,-1.18,-10.04,2
163909,-2.2,-1.18,-10.04,2
163921,-2.12,-1.22,-10.0,2
163933,-2.16,-1.33,-10.04,2
163945,-2.2,-1.22,-10.0,2
163957,-2.2,-1.22,-10.0,2
163969,-2.16,-1.22,-10.0,2
163981,-2.24,-1.26,-10.04,2
163993,-2.2,-1.22,-10.08,2
164005,-2.16,-1.26,-10.08,2
164017,-2.24,-1.26,-9.96,2
164029,-2.2,-1.22,-10.0,2
164041,-2.12,-1.26,-10.04,2
164053,-2.24,-1.26,-10.0,2
164065,-2.12,-1.26,-10.0,2
164077,-2.2,-1.18,-10.0,2
164089,-2.24,-1.22,-10.0,2
164101,-2.16,-1.14,-10.08,2
164113,-2.16,-1.26,-9.96,2
164125,-2.16,-1.22,-10.0,2
164137,-2.2,-1.26,-9.96,2
164149,-2.12,-1.29,-10.0,2
164161,-2.12,-1.22,-10.04,2
164173,-2.2,-1.26,-10.04,2
164185,-2.24,-1.22,-10.0,2
164197,-2.2,-1.22,-10.04,2
164209,-2.12,-1.22,-10.0,2
164221,-2.16,-1.26,-10.0,2
164233,-2.2,-1.26,-10.08,2
164245,-2.2,-1.18,-10.04,2
164257,-2.2,-1.22,-10.04,2
164269,-2.2,-1.18,-10.04,2
164281,-2.2,-1.22,-10.0,2
164293,-2.2,-1.26,-10.04,2
164305,-2.24,-1.29,-10.04,2
164317,-2.16,-1.22,-10.0,2
164329,-2.16,-1.26,-10.04,2
164341,-2.16,-1.18,-10.04,2
164353,-2.2,-1.22,-10.04,2
164365,-2.2,-1.18,-10.04,2
164377,-2.2,-1.26,-10.04,2
164389,-2.2,-1.26,-10.04,2
164401,-2.24,-1.22,-10.04,2
164413,-2.2,-1.22,-10.0,2
164425,-2.24,-1.26,-10.04,2
164437,-2.2,-1.26,-10.04,2
164449,-2.16,-1.26,-10.0,2
164461,-2.16,-1.18,-9.96,2
164473,-2.2,-1.22,-9.96,2
164485,-2.16,-1.22,-10.04,2
164497,-2.2,-1.26,-10.04,2
164509,-2.16,-1.26,-10.04,2
164521,-2.2,-1.22,-10.04,2
164533,-2.16,-1.22,-10.04,2
164545,-2.16,-1.26,-10.04,2
164557,-2.2,-1.26,-10.0,2
164569,-2.2,-1.26,-10.04,2
164581,-2.16,-1.22,-10.04,2
164593,-2.2,-1.29,-9.96,2
164605,-2.16,-1.18,-10.0,2
164617,-2.16,-1.22,-10.04,2
164629,-2.28,-1.14,-9.96,2
164641,-2.2,-1.22,-10.04,2
164653,-2.16,-1.22,-10.0,2
164665,-2.24,-1.18,-10.0,2
164677,-2.2,-1.22,-10.0,2
164689,-2.2,-1.22,-10.0,2
164701,-2.08,-1.29,-10.0,2
164713,-2.16,-1.22,-10.0,2
164725,-2.2,-1.22,-10.04,2
164737,-2.24,-1.26,-10.04,2
164749,-2.28,-1.22,-10.0,2
164761,-2.16,-1.18,-10.08,2
164773,-2.16,-1.22,-10.04,2
164785,-2.2,-1.22,-10.04,2
164797,-2.2,-1.22,-10.0,2
164809,-2.16,-1.18,-10.08,2
164821,-2.2,-1.22,-10.0,2
164833,-2.2,-1.26,-10.04,2
164845,-2.2,-1.26,-10.04,2
164857,-2.2,-1.18,-10.04,2
164869,-2.2,-1.26,-10.0,2
164881,-2.2,-1.26,-10.04,2
164893,-2.2,-1.18,-10.04,2
164905,-2.16,-1.18,-10.08,2
164917,-2.16,-1.26,-10.04,2
164929,-2.16,-1.22,-10.0,2
164941,-2.16,-1.18,-9.96,2
164953,-2.16,-1.22,-10.0,2
164965,-2.2,-1.22,-10.04,2
164977,-2.2,-1.22,-10.0,2
164989,-2.12,-1.22,-10.0,2
165001,-2.16,-1.22,-10.04,2
165013,-2.24,-1.22,-10.04,2
165025,-2.24,-1.22,-10.0,2
165037,-2.16,-1.26,-10.04,2
165049,-2.2,-1.22,-9.96,2
165061,-2.2,-1.29,-10.0,2
165073,-2.2,-1.33,-9.96,2
165085,-2.16,-1.22,-10.04,2
165097,-2.12,-1.22,-10.08,2
165109,-2.28,-1.14,-10.08,2
165121,-2.12,-1.22,-10.04,2
165133,-2.2,-1.26,-10.0,2
165145,-2.16,-1.26,-10.0,2
165157,-2.2,-1.26,-10.04,2
165169,-2.16,-1.22,-10.0,2
165181,-2.12,-1.22,-10.0,2
165193,-2.2,-1.26,-10.0,2
165205,-2.2,-1.26,-10.04,2
165217,-2.16,-1.22,-10.0,2
165229,-2.2,-1.22,-10.0,2
165241,-2.2,-1.26,-10.04,2
165253,-2.2,-1.22,-9.96,2
165265,-2.12,-1.26,-10.04,2
165277,-2.24,-1.22,-10.04,2
165289,-2.2,-1.26,-10.04,2
165301,-2.2,-1.18,-10.0,2
165313,-2.24,-1.26,-10.08,2
165325,-2.24,-1.18,-10.0,2
165337,-2.16,-1.26,-9.96,2
165349,-2.16,-1.22,-10.08,2
165361,-2.2,-1.22,-10.0,2
165373,-2.2,-1.26,-10.04,2
165385,-2.16,-1.26,-10.04,2
165397,-2.2,-1.22,-10.0,2
165409,-2.16,-1.26,-10.04,2
165421,-2.2,-1.22,-9.96,2
165433,-2.2,-1.18,-10.0,2
165445,-2.2,-1.22,-10.04,2
165457,-2.16,-1.26,-10.0,2
165469,-2.2,-1.18,-10.0,2
165481,-2.16,-1.26,-10.08,2
165493,-2.16,-1.22,-10.04,2
165505,-2.16,-1.29,-10.04,2
165517,-2.2,-1.22,-10.0,2
165529,-2.16,-1.22,-10.0,2
165541,-2.2,-1.22,-10.0,2
165553,-2.16,-1.22,-9.96,2
165565,-2.2,-1.22,-10.04,2
165577,-2.2,-1.26,-10.04,2
165589,-2.24,-1.22,-10.0,2
165601,-2.16,-1.14,-10.12,2
165613,-2.24,-1.18,-10.04,2
165625,-2.28,-1.22,-10.04,2
165637,-2.2,-1.22,-9.96,2
165649,-2.16,-1.18,-10.04,2
165661,-2.2,-1.22,-10.0,2
165673,-2.24,-1.26,-10.0,2
165685,-2.2,-1.22,-10.04,2
165697,-2.16,-1.22,-10.0,2
165709,-2.2,-1.22,-9.89,2
165721,-2.2,-1.22,-10.0,2
165733,-2.24,-1.22,-10.0,2
165745,-2.16,-1.22,-10.04,2
165757,-2.2,-1.22,-10.04,2
165769,-2.2,-1.26,-10.08,2
165781,-2.2,-1.22,-10.04,2
165793,-2.16,-1.22,-10.0,2
165805,-2.16,-1.26,-10.04,2
165817,-2.16,-1.26,-10.08,2
165829,-2.2,-1.22,-10.0,2
165841,-2.16,-1.26,-10.04,2
165853,-2.16,-1.26,-10.0,2
165865,-2.2,-1.26,-10.0,2
165877,-2.28,-1.22,-10.0,2
165889,-2.16,-1.18,-10.04,2
165901,-2.2,-1.22,-10.04,2
165913,-2.2,-1.26,-10.04,2
165925,-2.24,-1.22,-10.0,2
165937,-2.16,-1.18,-10.08,2
165949,-2.12,-1.26,-10.0,2
165961,-2.12,-1.26,-10.04,2
165973,-2.2,-1.22,-10.04,2
165985,-2.2,-1.26,-10.04,2
165997,-2.16,-1.22,-10.0,2
166009,-2.2,-1.22,-10.08,2
166021,-2.2,-1.18,-10.04,2
166033,-2.2,-1.26,-10.04,2
166045,-2.2,-1.18,-10.0,2
166057,-2.2,-1.18,-10.0,2
166069,-2.2,-1.22,-10.08,2
166081,-2.2,-1.22,-10.0,2
166093,-2.16,-1.22,-10.0,2
166105,-2.12,-1.22,-10.04,2
166117,-2.2,-1.22,-10.0,2
166129,-2.16,-1.22,-10.12,2
166141,-2.16,-1.22,-10.04,2
166153,-2.2,-1.26,-10.04,2
166165,-2.2,-1.26,-10.0,2
166177,-2.2,-1.22,-10.04,2
166189,-2.2,-1.18,-10.04,2
166201,-2.2,-1.22,-10.04,2
166213,-2.24,-1.22,-10.0,2
166225,-2.28,-1.18,-10.04,2
166237,-2.16,-1.22,-9.96,2
166249,-2.2,-1.22,-10.04,2
166261,-2.2,-1.22,-10.04,2
166273,-2.2,-1.26,-10.04,2
166285,-2.16,-1.22,-10.0,2
166297,-2.2,-1.26,-9.96,2
166309,-2.2,-1.22,-10.04,2
166321,-2.2,-1.18,-10.0,2
166333,-2.16,-1.22,-10.0,2
166345,-2.2,-1.26,-10.04,2
166357,-2.16,-1.26,-10.04,2
166369,-2.16,-1.26,-10.08,2
166381,-2.16,-1.22,-10.04,2
166393,-2.24,-1.22,-10.04,2
166405,-2.16,-1.22,-10.04,2
166417,-2.2,-1.22,-10.0,2
166429,-2.24,-1.22,-10.04,2
166441,-2.12,-1.26,-10.04,2
166453,-2.16,-1.22,-10.04,2
166465,-2.2,-1.22,-10.0,2
166477,-2.2,-1.29,-10.0,2
166489,-2.16,-1.22,-10.0,2
166501,-2.12,-1.26,-10.0,2
166513,-2.24,-1.22,-10.0,2
166525,-2.16,-1.22,-10.04,2
166537,-2.16,-1.18,-10.04,2
166549,-2.16,-1.22,-10.04,2
166561,-2.16,-1.22,-10.0,2
166573,-2.12,-1.22,-10.04,2
166585,-2.2,-1.18,-10.0,2
166597,-2.2,-1.26,-9.96,2
166609,-2.2,-1.22,-9.96,2
166621,-2.12,-1.22,-10.04,2
166633,-2.12,-1.37,-9.96,2
166645,-2.2,-1.29,-10.0,2
166657,-2.24,-1.26,-10.0,2
166669,-2.2,-1.22,-10.0,2
166681,-2.12,-1.22,-10.04,2
166693,-2.2,-1.18,-10.04,2
166705,-2.2,-1.22,-10.0,2
166717,-2.2,-1.14,-10.04,2
166729,-2.2,-1.26,-10.0,2
166741,-2.2,-1.22,-10.0,2
166753,-2.2,-1.22,-10.04,2
166765,-2.16,-1.26,-10.04,2
166777,-2.2,-1.26,-10.0,2
166789,-2.24,-1.26,-10.04,2
166801,-2.2,-1.22,-10.0,2
166813,-2.2,-1.26,-10.04,2
166825,-2.2,-1.26,-10.0,2
166837,-2.16,-1.22,-9.96,2
166849,-2.2,-1.26,-10.04,2
166861,-2.16,-1.26,-10.04,2
166873,-2.16,-1.22,-9.96,2
166885,-2.12,-1.18,-10.0,2
166897,-2.12,-1.26,-9.96,2
166909,-2.16,-1.26,-10.04,2
166921,-2.12,-1.22,-10.0,2
166933,-2.16,-1.22,-10.0,2
166945,-2.2,-1.26,-10.04,2
166957,-2.2,-1.22,-10.0,2
166969,-2.16,-1.22,-9.96,2
166981,-2.16,-1.22,-10.04,2
166993,-2.24,-1.22,-10.04,2
167005,-2.24,-1.22,-10.16,2
167017,-2.2,-1.29,-10.0,2
167029,-2.12,-1.29,-9.96,2
167041,-2.28,-1.26,-10.04,2
167053,-2.16,-1.22,-10.04,2
167065,-2.2,-1.26,-9.96,2
167077,-2.16,-1.26,-10.12,2
167089,-2.2,-1.26,-9.96,2
167101,-2.16,-1.29,-9.92,2
167113,-2.16,-1.26,-10.04,2
167125,-2.16,-1.26,-10.04,2
167137,-2.2,-1.26,-10.04,2
167149,-2.16,-1.29,-10.04,2
167161,-2.2,-1.22,-10.0,2
167173,-2.16,-1.22,-10.0,2
167185,-2.2,-1.22,-10.04,2
167197,-2.2,-1.22,-10.04,2
167209,-2.24,-1.26,-10.0,2
167221,-2.2,-1.26,-10.0,2
167233,-2.12,-1.22,-10.04,2
167245,-2.16,-1.22,-10.04,2
167257,-2.2,-1.22,-10.0,2
167269,-2.2,-1.22,-10.0,2
167281,-2.16,-1.22,-10.0,2
167293,-2.2,-1.22,-10.08,2
167305,-2.2,-1.22,-10.04,2
167317,-2.2,-1.26,-10.0,2
167329,-2.24,-1.26,-10.04,2
167341,-2.16,-1.33,-9.92,2
167353,-2.16,-1.26,-10.0,2
167365,-2.24,-1.22,-10.0,2
167377,-2.2,-1.22,-10.04,2
167389,-2.2,-1.22,-10.0,2
167401,-2.24,-1.26,-10.0,2
167413,-2.12,-1.26,-10.04,2
167425,-2.12,-1.33,-9.96,2
167437,-2.2,-1.26,-10.04,2
167449,-2.2,-1.22,-10.0,2
167461,-2.16,-1.26,-10.0,2
167473,-2.16,-1.22,-10.0,2
167485,-2.28,-1.18,-10.0,2
167497,-2.2,-1.22,-10.04,2
167509,-2.12,-1.26,-10.04,2
167521,-2.16,-1.22,-9.96,2
167533,-2.16,-1.18,-10.04,2
167545,-2.16,-1.22,-10.04,2
167557,-2.16,-1.22,-10.12,2
167569,-2.16,-1.22,-10.04,2
167581,-2.2,-1.22,-10.0,2
167593,-2.2,-1.22,-9.96,2
167605,-2.16,-1.22,-10.04,2
167617,-2.16,-1.26,-10.0,2
167629,-2.12,-1.26,-10.04,2
167641,-2.2,-1.22,-10.04,2
167653,-2.2,-1.26,-10.04,2
167665,-2.2,-1.22,-10.04,2
167677,-2.2,-1.26,-10.04,2
167689,-2.2,-1.22,-10.04,2
167701,-2.2,-1.26,-10.0,2
167713,-2.2,-1.22,-10.04,2
167725,-2.2,-1.22,-9.96,2
167737,-2.2,-1.18,-10.04,2
167749,-2.16,-1.26,-10.04,2
167761,-2.16,-1.26,-10.04,2
167773,-2.2,-1.18,-9.96,2
167785,-2.16,-1.22,-10.04,2
167797,-2.2,-1.22,-10.04,2
167809,-2.12,-1.26,-10.0,2
167821,-2.28,-1.26,-9.96,2
167833,-2.24,-1.18,-9.96,2
167845,-2.12,-1.22,-10.04,2
167857,-2.16,-1.22,-10.08,2
167869,-2.16,-1.26,-10.04,2
167881,-2.16,-1.22,-10.04,2
167893,-2.16,-1.18,-10.04,2
167905,-2.2,-1.26,-10.04,2
167917,-2.16,-1.22,-10.04,2
167929,-2.16,-1.22,-10.04,2
167941,-2.2,-1.22,-10.0,2
167953,-2.24,-1.26,-9.96,2
167965,-2.2,-1.22,-10.04,2
167977,-2.16,-1.26,-10.04,2
167989,-2.2,-1.22,-10.04,2
168001,-2.12,-1.22,-10.04,2
168013,-2.16,-1.22,-10.0,2
168025,-2.2,-1.18,-10.04,2
168037,-2.08,-1.22,-9.96,2
168049,-2.2,-1.18,-10.08,2
168061,-2.2,-1.26,-10.0,2
168073,-2.12,-1.26,-10.04,2
168085,-2.16,-1.26,-10.04,2
168097,-2.16,-1.26,-10.0,2
168109,-2.24,-1.29,-10.0,2
168121,-2.08,-1.26,-9.96,2
168133,-2.16,-1.18,-10.16,2
168145,-2.31,-1.26,-10.0,2
168157,-2.2,-1.22,-10.0,2
168169,-2.2,-1.22,-10.0,2
168181,-2.2,-1.22,-10.0,2
168193,-2.2,-1.22,-10.0,2
168205,-2.16,-1.26,-10.08,2
168217,-2.16,-1.26,-10.04,2
168229,-2.12,-1.26,-10.04,2
168241,-2.2,-1.22,-9.96,2
168253,-2.24,-1.22,-10.04,2
168265,-2.2,-1.18,-10.04,2
168277,-2.2,-1.22,-10.04,2
168289,-2.24,-1.18,-10.04,2
168301,-2.2,-1.22,-10.0,2
168313,-2.16,-1.22,-10.0,2
168325,-2.24,-1.18,-10.04,2
168337,-2.16,-1.18,-10.0,2
168349,-2.12,-1.22,-10.04,2
168361,-2.16,-1.26,-10.04,2
168373,-2.16,-1.26,-10.04,2
168385,-2.2,-1.22,-10.04,2
168397,-2.16,-1.18,-10.0,2
168409,-2.2,-1.26,-10.04,2
168421,-2.16,-1.22,-10.04,2
168433,-2.2,-1.22,-10.08,2
168445,-2.16,-1.22,-10.04,2
168457,-2.16,-1.22,-10.04,2
168469,-2.2,-1.22,-10.04,2
168481,-2.2,-1.26,-10.0,2
168493,-2.16,-1.22,-10.04,2
168505,-2.16,-1.26,-10.0,2
168517,-2.12,-1.14,-10.0,2
168529,-2.16,-1.18,-10.04,2
168541,-2.16,-1.22,-10.0,2
168553,-2.2,-1.22,-10.0,2
168565,-2.2,-1.22,-10.0,2
168577,-2.2,-1.22,-10.0,2
168589,-2.16,-1.26,-10.0,2
168601,-2.2,-1.22,-10.08,2
168613,-2.16,-1.18,-10.04,2
168625,-2.2,-1.29,-9.96,2
168637,-2.16,-1.22,-10.0,2
168649,-2.2,-1.22,-10.04,2
168661,-2.2,-1.22,-10.0,2
168673,-2.24,-1.26,-10.0,2
168685,-2.24,-1.18,-10.0,2
168697,-2.16,-1.22,-10.04,2
168709,-2.2,-1.26,-10.04,2
168721,-2.16,-1.22,-9.96,2
168733,-2.2,-1.26,-10.0,2
168745,-2.16,-1.29,-10.0,2
168757,-2.2,-1.22,-10.0,2
168769,-2.2,-1.22,-10.04,2
168781,-2.24,-1.18,-10.04,2
168793,-2.2,-1.22,-10.04,2
168805,-2.16,-1.26,-10.04,2
168817,-2.16,-1.22,-10.0,2
168829,-2.16,-1.22,-10.0,2
168841,-2.2,-1.22,-10.0,2
168853,-2.16,-1.26,-10.04,2
168865,-2.16,-1.22,-10.04,2
168877,-2.2,-1.26,-10.04,2
168889,-2.16,-1.22,-10.0,2
168901,-2.2,-1.22,-10.0,2
168913,-2.2,-1.26,-10.0,2
168925,-2.2,-1.26,-10.04,2
168937,-2.2,-1.26,-9.92,2
168949,-2.16,-1.26,-10.04,2
168961,-2.2,-1.26,-10.04,2
168973,-2.28,-1.18,-10.04,2
168985,-2.16,-1.22,-9.96,2
168997,-2.12,-1.22,-10.04,2
169009,-2.16,-1.29,-10.0,2
169021,-2.16,-1.29,-10.08,2
169033,-2.2,-1.18,-10.04,2
169045,-2.2,-1.22,-10.08,2
169057,-2.2,-1.18,-10.0,2
169069,-2.2,-1.22,-10.04,2
169081,-2.16,-1.22,-10.0,2
169093,-2.16,-1.22,-10.0,2
169105,-2.2,-1.18,-10.0,2
169117,-2.2,-1.18,-9.96,2
169129,-2.24,-1.22,-9.96,2
169141,-2.2,-1.26,-10.04,2
169153,-2.16,-1.14,-10.04,2
169165,-2.2,-1.18,-10.0,2
169177,-2.2,-1.22,-10.0,2
169189,-2.2,-1.18,-10.04,2
169201,-2.24,-1.22,-10.0,2
169213,-2.24,-1.22,-10.0,2
169225,-2.2,-1.22,-9.92,2
169237,-2.2,-1.22,-9.96,2
169249,-2.16,-1.29,-10.04,2
169261,-2.2,-1.22,-10.0,2
169273,-2.24,-1.22,-10.04,2
169285,-2.24,-1.18,-10.0,2
169297,-2.2,-1.22,-9.96,2
169309,-2.2,-1.26,-10.0,2
169321,-2.2,-1.26,-10.04,2
169333,-2.24,-1.26,-10.04,2
169345,-2.2,-1.22,-10.0,2
169357,-2.2,-1.26,-9.96,2
169369,-2.2,-1.18,-10.0,2
169381,-2.16,-1.26,-10.04,2
169393,-2.16,-1.22,-10.0,2
169405,-2.16,-1.22,-10.04,2
169417,-2.16,-1.22,-10.04,2
169429,-2.24,-1.22,-10.0,2
169441,-2.16,-1.18,-10.0,2
169453,-2.2,-1.22,-10.0,2
169465,-2.24,-1.18,-10.0,2
169477,-2.2,-1.22,-9.96,2
169489,-2.16,-1.26,-10.04,2
169501,-2.16,-1.22,-10.0,2
169513,-2.16,-1.22,-10.0,2
169525,-2.16,-1.22,-10.04,2
169537,-2.2,-1.26,-9.96,2
169549,-2.16,-1.26,-10.04,2
169561,-2.16,-1.22,-10.0,2
169573,-2.16,-1.26,-10.04,2
169585,-2.2,-1.22,-10.04,2
169597,-2.16,-1.29,-10.0,2
169609,-2.2,-1.22,-10.0,2
169621,-2.2,-1.26,-10.04,2
169633,-2.16,-1.22,-10.0,2
169645,-2.24,-1.26,-10.04,2
169657,-2.16,-1.26,-10.04,2
169669,-2.16,-1.26,-9.96,2
169681,-2.16,-1.26,-10.08,2
169693,-2.2,-1.26,-10.04,2
169705,-2.2,-1.26,-10.0,2
169717,-2.16,-1.22,-10.08,2
169729,-2.2,-1.26,-10.0,2
169741,-2.2,-1.22,-10.0,2
169753,-2.2,-1.26,-10.04,2
169765,-2.2,-1.22,-10.04,2
169777,-2.12,-1.22,-10.04,2
169789,-2.12,-1.26,-10.04,2
169801,-2.16,-1.22,-10.04,2
169813,-2.2,-1.18,-10.0,2
169825,-2.2,-1.22,-10.04,2
169837,-2.16,-1.22,-10.04,2
169849,-2.2,-1.22,-10.0,2
169861,-2.16,-1.22,-10.08,2
169873,-2.2,-1.22,-9.96,2
169885,-2.2,-1.26,-10.0,2
169897,-2.2,-1.22,-10.0,2
169909,-2.2,-1.26,-10.0,2
169921,-2.2,-1.18,-10.0,2
169933,-2.24,-1.26,-10.0,2
169945,-2.24,-1.26,-10.04,2
169957,-2.16,-1.26,-10.04,2
169969,-2.2,-1.26,-10.04,2
169981,-2.24,-1.26,-10.0,2
169993,-2.24,-1.26,-10.0,2
170005,-2.2,-1.22,-10.04,2
170017,-2.2,-1.22,-10.0,2
170029,-2.16,-1.26,-10.08,2
170041,-2.2,-1.22,-10.0,2
170053,-2.2,-1.22,-10.0,2
170065,-2.24,-1.18,-10.0,2
170077,-2.16,-1.18,-10.04,2
170089,-2.2,-1.26,-10.04,2
170101,-2.2,-1.22,-10.0,2
170113,-2.2,-1.22,-10.0,2
170125,-2.2,-1.22,-10.0,2
170137,-2.16,-1.22,-10.04,2
170149,-2.16,-1.26,-9.96,2
170161,-2.16,-1.26,-10.04,2
170173,-2.16,-1.18,-10.0,2
170185,-2.16,-1.26,-10.08,2
170197,-2.2,-1.22,-10.04,2
170209,-2.2,-1.22,-10.0,2
170221,-2.2,-1.18,-10.0,2
170233,-2.2,-1.22,-10.0,2
170245,-2.2,-1.26,-10.0,2
170257,-2.2,-1.18,-10.04,2
170269,-2.24,-1.18,-10.08,2
170281,-2.16,-1.22,-10.04,2
170293,-2.2,-1.26,-10.0,2
170305,-2.2,-1.22,-10.0,2
170317,-2.16,-1.22,-9.92,2
170329,-2.16,-1.22,-9.96,2
170341,-2.16,-1.22,-10.04,2
170353,-2.2,-1.18,-9.96,2
170365,-2.2,-1.26,-10.04,2
170377,-2.2,-1.22,-10.0,2
170389,-2.16,-1.22,-10.0,2
170401,-2.2,-1.22,-10.0,2
170413,-2.24,-1.22,-10.0,2
170425,-2.24,-1.22,-10.0,2
170437,-2.16,-1.22,-10.08,2
170449,-2.16,-1.22,-10.08,2
170461,-2.2,-1.22,-10.0,2
170473,-2.2,-1.22,-10.0,2
170485,-2.24,-1.18,-10.0,2
170497,-2.16,-1.22,-10.04,2
170509,-2.2,-1.22,-10.0,2
170521,-2.24,-1.22,-10.0,2
170533,-2.12,-1.26,-10.04,2
170545,-2.16,-1.26,-10.0,2
170557,-2.2,-1.26,-10.0,2
170569,-2.12,-1.22,-10.0,2
170581,-2.16,-1.26,-10.04,2
170593,-2.12,-1.22,-10.04,2
170605,-2.16,-1.26,-10.04,2
170617,-2.2,-1.29,-10.08,2
170629,-2.2,-1.22,-10.04,2
170641,-2.2,-1.22,-10.0,2
170653,-2.2,-1.22,-10.04,2
170665,-2.2,-1.26,-10.0,2
170677,-2.24,-1.22,-10.0,2
170689,-2.28,-1.22,-10.0,2
170701,-2.16,-1.22,-10.0,2
170713,-2.2,-1.18,-9.96,2
170725,-2.16,-1.26,-10.04,2
170737,-2.2,-1.26,-10.0,2
170749,-2.16,-1.22,-9.96,2
170761,-2.2,-1.22,-10.04,2
170773,-2.2,-1.26,-10.04,2
170785,-2.2,-1.22,-10.04,2
170797,-2.2,-1.22,-10.0,2
170809,-2.16,-1.22,-10.0,2
170821,-2.24,-1.22,-10.04,2
170833,-2.2,-1.22,-9.96,2
170845,-2.12,-1.29,-10.04,2
170857,-2.2,-1.22,-10.0,2
170869,-2.2,-1.22,-10.08,2
170881,-2.2,-1.22,-10.04,2
170893,-2.2,-1.22,-10.04,2
170905,-2.16,-1.26,-10.04,2
170917,-2.16,-1.26,-10.04,2
170929,-2.24,-1.26,-10.04,2
170941,-2.16,-1.26,-10.08,2
170953,-2.24,-1.22,-10.04,2
170965,-2.28,-1.26,-9.92,2
170977,-2.16,-1.22,-9.96,2
170989,-2.16,-1.22,-10.0,2
171001,-2.16,-1.26,-10.04,2
171013,-2.2,-1.26,-9.96,2
171025,-2.2,-1.22,-9.96,2
171037,-2.16,-1.22,-10.0,2
171049,-2.16,-1.22,-10.0,2
171061,-2.16,-1.22,-10.04,2
171073,-2.16,-1.22,-10.0,2
171085,-2.2,-1.22,-10.08,2
171097,-2.2,-1.22,-10.0,2
171109,-2.2,-1.22,-10.0,2
171121,-2.2,-1.26,-10.0,2
171133,-2.12,-1.18,-10.04,2
171145,-2.24,-1.22,-10.04,2
171157,-2.16,-1.26,-10.08,2
171169,-2.04,-1.22,-10.04,2
171181,-2.16,-1.29,-9.92,2
171193,-2.2,-1.22,-10.04,2
171205,-2.2,-1.22,-10.0,2
171217,-2.2,-1.22,-10.0,2
171229,-2.24,-1.22,-10.04,2
171241,-2.2,-1.22,-10.0,2
171253,-2.2,-1.22,-10.04,2
171265,-2.2,-1.22,-9.96,2
171277,-2.2,-1.22,-10.04,2
171289,-2.16,-1.22,-10.04,2
171301,-2.2,-1.18,-10.04,2
171313,-2.16,-1.26,-10.04,2
171325,-2.2,-1.26,-10.0,2
171337,-2.16,-1.22,-10.04,2
171349,-2.12,-1.26,-9.96,2
171361,-2.2,-1.26,-10.0,2
171373,-2.12,-1.22,-10.0,2
171385,-2.2,-1.22,-10.04,2
171397,-2.16,-1.22,-9.96,2
171409,-2.2,-1.22,-10.04,2
171421,-2.16,-1.26,-10.08,2
171433,-2.16,-1.33,-9.96,2
171445,-2.16,-1.33,-10.04,2
171457,-2.28,-1.22,-10.08,2
171469,-2.24,-1.26,-9.96,2
171481,-2.2,-1.26,-10.0,2
171493,-2.16,-1.22,-10.0,2
171505,-2.2,-1.22,-9.96,2
171517,-2.2,-1.22,-10.08,2
171529,-2.2,-1.26,-10.0,2
171541,-2.24,-1.26,-9.92,2
171553,-2.28,-1.22,-9.89,2
171565,-2.2,-1.18,-10.04,2
171577,-2.16,-1.26,-10.04,2
171589,-2.2,-1.22,-10.04,2
171601,-2.16,-1.26,-10.04,2
171613,-2.16,-1.22,-10.04,2
171625,-2.16,-1.29,-10.04,2
171637,-2.16,-1.22,-10.0,2
171649,-2.16,-1.22,-10.04,2
171661,-2.2,-1.22,-10.04,2
171673,-2.16,-1.26,-10.0,2
171685,-2.2,-1.22,-10.0,2
171697,-2.16,-1.22,-10.0,2
171709,-2.2,-1.26,-10.0,2
171721,-2.24,-1.22,-10.04,2
171733,-2.16,-1.26,-10.04,2
171745,-2.24,-1.22,-10.08,2
171757,-2.2,-1.22,-10.08,2
171769,-2.16,-1.26,-10.0,2
171781,-2.2,-1.22,-10.04,2
171793,-2.2,-1.26,-10.08,2
171805,-2.2,-1.22,-10.08,2
171817,-2.2,-1.26,-10.04,2
171829,-2.16,-1.22,-10.0,2
171841,-2.16,-1.26,-10.04,2
171853,-2.2,-1.26,-9.96,2
171865,-2.2,-1.22,-10.04,2
171877,-2.2,-1.26,-10.04,2
171889,-2.2,-1.22,-10.0,2
171901,-2.16,-1.26,-10.04,2
171913,-2.2,-1.22,-10.04,2
171925,-2.24,-1.22,-9.92,2
171937,-2.24,-1.18,-9.96,2
171949,-2.2,-1.26,-10.04,2
171961,-2.24,-1.26,-10.08,2
171973,-2.16,-1.22,-9.96,2
171985,-2.16,-1.26,-10.0,2
171997,-2.24,-1.22,-10.04,2
172009,-2.2,-1.18,-10.0,2
172021,-2.16,-1.26,-10.0,2
172033,-2.16,-1.22,-10.0,2
172045,-2.24,-1.22,-10.0,2
172057,-2.2,-1.18,-10.08,2
172069,-2.16,-1.29,-10.04,2
172081,-2.2,-1.22,-10.08,2
172093,-2.2,-1.22,-10.08,2
172105,-2.12,-1.26,-10.08,2
172117,-2.24,-1.22,-10.0,2
172129,-2.16,-1.22,-10.04,2
172141,-2.24,-1.18,-9.96,2
172153,-2.2,-1.26,-9.96,2
172165,-2.24,-1.26,-10.12,2
172177,-2.16,-1.22,-10.04,2
172189,-2.2,-1.22,-10.0,2
172201,-2.16,-1.18,-10.0,2
172213,-2.2,-1.22,-10.04,2
172225,-2.12,-1.26,-10.0,2
172237,-2.2,-1.22,-10.04,2
172249,-2.24,-1.22,-10.0,2
